month	longitude	latitude	location	lsoa_code
2022-09-01	-2.4712	53.7567	Birchbank Gardens	E01012578
2022-09-01	-2.4762	53.7588	Troy Street	E01012578
2022-09-01	-2.4762	53.7588	Troy Street	E01012578
2022-09-01	-2.4712	53.7567	Birchbank Gardens	E01012578
2022-09-01	-2.4762	53.7588	Troy Street	E01012578
2022-09-01	-2.4752	53.7589	The Larches	E01012578
2022-09-01	-2.4637	53.7602	Benson Street	E01012605
2022-09-01	-2.4679	53.7604	Warmden Gardens	E01012605
2022-09-01	-2.4663	53.7597	Wareham Street	E01012605
2022-09-01	-2.4637	53.7587	Robinson Street	E01012605
2022-09-01	-2.4637	53.7587	Robinson Street	E01012605
2022-09-01	-2.4823	53.7592	Deganwy Avenue	E01012579
2022-09-01	-2.478	53.7596	Troy Court	E01012579
2022-09-01	-2.4793	53.7604	St James Road	E01012579
2022-09-01	-2.4785	53.7592	Trevor Close	E01012579
2022-09-01	-2.4827	53.756100000000004	Earl Street	E01012579
2022-09-01	-2.4826	53.7588	Rhyl Avenue	E01012579
2022-09-01	-2.478	53.7596	Troy Court	E01012579
2022-09-01	-2.4794	53.7592	Aberdare Close	E01012579
2022-09-01	-2.4755	53.7578	Bangor Street	E01012580
2022-09-01	-2.4814	53.7558	Marsh Street	E01012580
2022-09-01	-2.4755	53.7578	Bangor Street	E01012580
2022-09-01	-2.4767	53.756100000000004	Whalley Range	E01012580
2022-09-01	-2.4742	53.7548	On or near	E01012580
2022-09-01	-2.4742	53.7548	On or near	E01012580
2022-09-01	-2.4814	53.7558	Marsh Street	E01012580
2022-09-01	-2.4899	53.755	Palmer Road	E01012642
2022-09-01	-2.4909	53.7544	Shear Bank Gardens	E01012642
2022-09-01	-2.4922	53.7549	Lilford Road	E01012642
2022-09-01	-2.4875	53.7575	Shear Brow	E01012645
2022-09-01	-2.4895	53.7566	Langham Road	E01012645
2022-09-01	-2.4927	53.7587	Brantfell Road	E01012645
2022-09-01	-2.4875	53.7575	Shear Brow	E01012645
2022-09-01	-2.5101	53.7493	Billinge Avenue	E01012585
2022-09-01	-2.5057	53.749	Manor Road	E01012585
2022-09-01	-2.5012	53.7505	Leamington Close	E01012586
2022-09-01	-2.497	53.7514	Adelaide Terrace	E01012586
2022-09-01	-2.5003	53.7509	Burlington Street	E01012586
2022-09-01	-2.497	53.7514	Adelaide Terrace	E01012586
2022-09-01	-2.4924	53.751	Hope Street	E01012656
2022-09-01	-2.4924	53.751	Hope Street	E01012656
2022-09-01	-2.4936	53.7492	Shaw Street	E01012656
2022-09-01	-2.4928	53.7495	On or near	E01012656
2022-09-01	-2.4887	53.7498	Alma Street	E01012656
2022-09-01	-2.4944	53.7481	Cutler Close	E01012656
2022-09-01	-2.4956	53.7504	Ada Street	E01012656
2022-09-01	-2.4935	53.7485	Barley Close	E01012656
2022-09-01	-2.4977	53.7462	Arthur Street	E01012657
2022-09-01	-2.4954	53.7487	Edmundson Street	E01012657
2022-09-01	-2.4959	53.7502	Lois Place	E01012657
2022-09-01	-2.4978	53.7483	Belle Vue Street	E01012657
2022-09-01	-2.4977	53.7462	Arthur Street	E01012657
2022-09-01	-2.4974	53.7476	Johnston Close	E01012657
2022-09-01	-2.5064	53.7452	Rolleston Road	E01012658
2022-09-01	-2.5082	53.7451	St Mark'S Place	E01012658
2022-09-01	-2.5064	53.7452	Rolleston Road	E01012658
2022-09-01	-2.508	53.7459	French Close	E01012658
2022-09-01	-2.4777	53.7415	On or near	E01012629
2022-09-01	-2.4862	53.739	New Garden Street	E01012629
2022-09-01	-2.4824	53.7367	Vale Street	E01012629
2022-09-01	-2.482	53.7421	On or near	E01012629
2022-09-01	-2.4821	53.7381	Mosley Street	E01012629
2022-09-01	-2.4777	53.7415	On or near	E01012629
2022-09-01	-2.4785	53.7427	On or near	E01012629
2022-09-01	-2.4785	53.7427	On or near	E01012629
2022-09-01	-2.4777	53.7415	On or near	E01012629
2022-09-01	-2.4763	53.7437	Kent Street	E01012629
2022-09-01	-2.482	53.7421	On or near	E01012629
2022-09-01	-2.4803	53.7437	On or near	E01012629
2022-09-01	-2.4743	53.7409	St Annes Close	E01012629
2022-09-01	-2.4803	53.7437	On or near	E01012629
2022-09-01	-2.4708	53.7405	Skelshaw Close	E01012631
2022-09-01	-2.477	53.7369	Rimington Close	E01012631
2022-09-01	-2.4823	53.7412	Russell Street	E01012631
2022-09-01	-2.4727	53.7409	Malham Gardens	E01012631
2022-09-01	-2.477	53.7369	Rimington Close	E01012631
2022-09-01	-2.4791	53.7478	High Street	E01012643
2022-09-01	-2.4781	53.7458	On or near	E01012643
2022-09-01	-2.4801	53.7501	On or near	E01012643
2022-09-01	-2.4819	53.7453	Pilkington Street	E01012643
2022-09-01	-2.4819	53.7453	Pilkington Street	E01012643
2022-09-01	-2.4791	53.7478	High Street	E01012643
2022-09-01	-2.4819	53.7453	Pilkington Street	E01012643
2022-09-01	-2.4781	53.7458	On or near	E01012643
2022-09-01	-2.4819	53.7453	Pilkington Street	E01012643
2022-09-01	-2.4754	53.7519	Mount Trinity	E01012643
2022-09-01	-2.4807	53.7508	Ainsworth Street	E01012643
2022-09-01	-2.4795	53.7465	On or near	E01012643
2022-09-01	-2.4819	53.7453	Pilkington Street	E01012643
2022-09-01	-2.4807	53.7508	Ainsworth Street	E01012643
2022-09-01	-2.4804	53.7541	Carr Street	E01012643
2022-09-01	-2.4791	53.7478	High Street	E01012643
2022-09-01	-2.4791	53.7478	High Street	E01012643
2022-09-01	-2.4795	53.7465	On or near	E01012643
2022-09-01	-2.4845	53.7477	Astley Gate	E01012644
2022-09-01	-2.4838	53.7472	On or near	E01012644
2022-09-01	-2.4816	53.7467	Dandy Walk	E01012644
2022-09-01	-2.4823	53.746	Darwen Street	E01012644
2022-09-01	-2.4838	53.7472	On or near	E01012644
2022-09-01	-2.4828	53.7481	On or near	E01012644
2022-09-01	-2.4816	53.7467	Dandy Walk	E01012644
2022-09-01	-2.4828	53.7481	On or near	E01012644
2022-09-01	-2.4845	53.7477	Astley Gate	E01012644
2022-09-01	-2.4845	53.7477	Astley Gate	E01012644
2022-09-01	-2.4828	53.7481	On or near	E01012644
2022-09-01	-2.4823	53.746	Darwen Street	E01012644
2022-09-01	-2.4845	53.7477	Astley Gate	E01012644
2022-09-01	-2.482	53.7496	On or near	E01012644
2022-09-01	-2.4828	53.7481	On or near	E01012644
2022-09-01	-2.4816	53.7467	Dandy Walk	E01012644
2022-09-01	-2.4828	53.7481	On or near	E01012644
2022-09-01	-2.4845	53.7477	Astley Gate	E01012644
2022-09-01	-2.4984	53.7458	Holden Street	E01012655
2022-09-01	-2.4863	53.7462	Heaton Street	E01012655
2022-09-01	-2.4954	53.7467	Lower Ashworth Close	E01012655
2022-09-01	-2.4912	53.7439	On or near	E01012655
2022-09-01	-2.4863	53.7462	Heaton Street	E01012655
2022-09-01	-2.4875	53.7445	Byrom Street	E01012655
2022-09-01	-2.5007	53.7452	Apple Street	E01012655
2022-09-01	-2.4984	53.7458	Holden Street	E01012655
2022-09-01	-2.486	53.748	Barton Street	E01012655
2022-09-01	-2.4863	53.7462	Heaton Street	E01012655
2022-09-01	-2.4938	53.7433	Foundry Street	E01012655
2022-09-01	-2.4854	53.7465	Clayton Street	E01012655
2022-09-01	-2.4921	53.7471	Oakenhurst Road	E01012655
2022-09-01	-2.4854	53.7465	Clayton Street	E01012655
2022-09-01	-2.484	53.7429	Islington	E01012655
2022-09-01	-2.4897	53.7444	Pearson Street	E01012655
2022-09-01	-2.4875	53.7445	Byrom Street	E01012655
2022-09-01	-2.4925	53.7432	Stout Street	E01012655
2022-09-01	-2.4926	53.7444	On or near	E01012655
2022-09-01	-2.491	53.7459	Stonyhurst Road	E01012655
2022-09-01	-2.4854	53.7465	Clayton Street	E01012655
2022-09-01	-2.4863	53.7462	Heaton Street	E01012655
2022-09-01	-2.486	53.748	Barton Street	E01012655
2022-09-01	-2.4949	53.7449	George Street West	E01012655
2022-09-01	-2.4863	53.7462	Heaton Street	E01012655
2022-09-01	-2.4901	53.7485	On or near	E01012655
2022-09-01	-2.4912	53.7439	On or near	E01012655
2022-09-01	-2.4854	53.7465	Clayton Street	E01012655
2022-09-01	-2.486	53.748	Barton Street	E01012655
2022-09-01	-2.4907	53.7452	Stonyhurst Close	E01012655
2022-09-01	-2.4863	53.7462	Heaton Street	E01012655
2022-09-01	-2.4863	53.7462	Heaton Street	E01012655
2022-09-01	-2.4937	53.746	Sunnyhurst Road	E01012655
2022-09-01	-2.4863	53.7462	Heaton Street	E01012655
2022-09-01	-2.4587	53.7475	Cherry Close	E01012571
2022-09-01	-2.4607	53.7466	Temple Drive	E01012571
2022-09-01	-2.4601	53.744	Lincoln Road	E01012571
2022-09-01	-2.4587	53.7475	Cherry Close	E01012571
2022-09-01	-2.4601	53.744	Lincoln Road	E01012571
2022-09-01	-2.4587	53.7475	Cherry Close	E01012571
2022-09-01	-2.4713	53.7458	Bristol Close	E01012572
2022-09-01	-2.4748	53.7463	Cicely Court	E01012572
2022-09-01	-2.4724	53.7438	Durham Close	E01012572
2022-09-01	-2.4714	53.744	Reading Close	E01012572
2022-09-01	-2.4732	53.7448	Stirling Drive	E01012572
2022-09-01	-2.4714	53.744	Reading Close	E01012572
2022-09-01	-2.4748	53.7463	Cicely Court	E01012572
2022-09-01	-2.4651	53.7427	Pringle Street	E01012573
2022-09-01	-2.4636	53.7451	Lambeth Street	E01012573
2022-09-01	-2.4596	53.7483	St Margarets Way	E01012575
2022-09-01	-2.4596	53.7483	St Margarets Way	E01012575
2022-09-01	-2.4686	53.7522	Fort Street	E01012575
2022-09-01	-2.4656	53.7462	Mary Street	E01012575
2022-09-01	-2.4691	53.7408	Langden Brook Square	E01012630
2022-09-01	-2.4674	53.7433	Dewhurst Street	E01012630
2022-09-01	-2.4679	53.7427	Chester Close	E01012630
2022-09-01	-2.4525	53.7487	Poole Street	E01012576
2022-09-01	-2.4606	53.7517	Hill Street	E01012576
2022-09-01	-2.4583	53.7491	Frederick Row	E01012576
2022-09-01	-2.4542	53.7486	Patten Street	E01012576
2022-09-01	-2.4542	53.7486	Patten Street	E01012576
2022-09-01	-2.4547	53.7471	Bonchurch Street	E01012576
2022-09-01	-2.4525	53.7487	Poole Street	E01012576
2022-09-01	-2.4499	53.7343	Nuttalls Way	E01012637
2022-09-01	-2.4431	53.7431	Lamlash Road	E01012637
2022-09-01	-2.4435	53.7416	Brodick Road	E01012637
2022-09-01	-2.4442	53.7388	Arran Avenue	E01012637
2022-09-01	-2.4435	53.7416	Brodick Road	E01012637
2022-09-01	-2.447	53.7385	Bute Road	E01012637
2022-09-01	-2.4485	53.7404	Skye Crescent	E01012638
2022-09-01	-2.4541	53.7404	Ennerdale Avenue	E01012638
2022-09-01	-2.4502	53.7385	Troon Avenue	E01012638
2022-09-01	-2.4485	53.7404	Skye Crescent	E01012638
2022-09-01	-2.4476	53.7406	Dunoon Drive	E01012638
2022-09-01	-2.4433	53.7499	Hamer Avenue	E01012639
2022-09-01	-2.4482	53.752	Gloucester Road	E01012639
2022-09-01	-2.4453	53.7509	Whitebirk Road	E01012639
2022-09-01	-2.4433	53.7499	Hamer Avenue	E01012639
2022-09-01	-2.454	53.7515	Hole House Street	E01012639
2022-09-01	-2.449	53.7492	Devon Road	E01012639
2022-09-01	-2.4492	53.7512	Worcester Road	E01012639
2022-09-01	-2.4491	53.7537	Thornley Avenue	E01012639
2022-09-01	-2.4433	53.7499	Hamer Avenue	E01012639
2022-09-01	-2.4494	53.7472	Eagle Street	E01012640
2022-09-01	-2.4468	53.746	Fecitt Brow	E01012640
2022-09-01	-2.4493	53.7477	Ronald Street	E01012640
2022-09-01	-2.4468	53.746	Fecitt Brow	E01012640
2022-09-01	-2.4488	53.746	Hillside Avenue	E01012640
2022-09-01	-2.4468	53.746	Fecitt Brow	E01012640
2022-09-01	-2.4442	53.7478	A679	E01012640
2022-09-01	-2.4486	53.7475	Accrington Road	E01012640
2022-09-01	-2.4468	53.746	Fecitt Brow	E01012640
2022-09-01	-2.4468	53.746	Fecitt Brow	E01012640
2022-09-01	-2.4468	53.746	Fecitt Brow	E01012640
2022-09-01	-2.4499	53.7457	Delph Approach	E01012641
2022-09-01	-2.4485	53.7429	Orkney Close	E01012641
2022-09-01	-2.4555	53.744	Hastings Close	E01012641
2022-09-01	-2.4485	53.7429	Orkney Close	E01012641
2022-09-01	-2.4485	53.7429	Orkney Close	E01012641
2022-09-01	-2.4555	53.744	Hastings Close	E01012641
2022-09-01	-2.4515	53.741	Shadsworth Road	E01012641
2022-09-01	-2.4561	53.7464	On or near	E01012641
2022-09-01	-2.4485	53.7429	Orkney Close	E01012641
2022-09-01	-2.4561	53.7464	On or near	E01012641
2022-09-01	-2.4506	53.7443	On or near	E01012641
2022-09-01	-2.4485	53.7429	Orkney Close	E01012641
2022-09-01	-2.4485	53.7429	Orkney Close	E01012641
2022-09-01	-2.4896	53.7321	Wolseley Street	E01012595
2022-09-01	-2.4908	53.7301	Tapestry Street	E01012595
2022-09-01	-2.4896	53.7335	Isherwood Street	E01012595
2022-09-01	-2.4908	53.7301	Tapestry Street	E01012595
2022-09-01	-2.4923	53.7377	Charles Street	E01012595
2022-09-01	-2.4947	53.7358	On or near	E01012595
2022-09-01	-2.4855	53.7348	Pritchard Street	E01012596
2022-09-01	-2.486	53.7349	Southworth Street	E01012596
2022-09-01	-2.4855	53.7348	Pritchard Street	E01012596
2022-09-01	-2.4845	53.7344	Lynthorpe Road	E01012596
2022-09-01	-2.486	53.7349	Southworth Street	E01012596
2022-09-01	-2.4829	53.7347	Lyndhurst Road	E01012596
2022-09-01	-2.4831	53.7359	Leach Street	E01012596
2022-09-01	-2.486	53.7349	Southworth Street	E01012596
2022-09-01	-2.4949	53.7411	Dickinson Close	E01012622
2022-09-01	-2.4906	53.7404	Heatley Close	E01012622
2022-09-01	-2.4949	53.7411	Dickinson Close	E01012622
2022-09-01	-2.5006	53.7422	Witton Parade	E01012622
2022-09-01	-2.4906	53.7404	Heatley Close	E01012622
2022-09-01	-2.4946	53.7408	Taylor Close	E01012622
2022-09-01	-2.4906	53.7404	Heatley Close	E01012622
2022-09-01	-2.4946	53.7408	Taylor Close	E01012622
2022-09-01	-2.4949	53.7411	Dickinson Close	E01012622
2022-09-01	-2.492	53.7404	Roebuck Close	E01012622
2022-09-01	-2.4949	53.7411	Dickinson Close	E01012622
2022-09-01	-2.5006	53.7409	Portland Street	E01012622
2022-09-01	-2.5	53.7401	Newcastle Street	E01012622
2022-09-01	-2.4948	53.7386	Thornber Street	E01012622
2022-09-01	-2.4957	53.7419	Shakespeare Way	E01012622
2022-09-01	-2.496	53.7423	Hamlet Close	E01012622
2022-09-01	-2.5006	53.7422	Witton Parade	E01012622
2022-09-01	-2.507	53.7362	Primrose Terrace	E01012623
2022-09-01	-2.5079	53.7394	Franklin Road	E01012623
2022-09-01	-2.5065	53.7407	Park Place	E01012623
2022-09-01	-2.5055	53.737	Bowen Street	E01012623
2022-09-01	-2.5063	53.737	Hawkins Street	E01012623
2022-09-01	-2.5018	53.7406	Charterhouse Place	E01012623
2022-09-01	-2.5079	53.7394	Franklin Road	E01012623
2022-09-01	-2.5008	53.7347	Norfolk Street	E01012624
2022-09-01	-2.5014	53.7333	Brindle Street	E01012624
2022-09-01	-2.5008	53.7347	Norfolk Street	E01012624
2022-09-01	-2.5028	53.7327	Queen'S Terrace	E01012624
2022-09-01	-2.5017	53.7325	Kelly Street	E01012624
2022-09-01	-2.4941	53.7345	Green Park Close	E01012624
2022-09-01	-2.5077	53.7341	Bonsall Street	E01012625
2022-09-01	-2.5031	53.7348	Grantham Street	E01012625
2022-09-01	-2.5077	53.7341	Bonsall Street	E01012625
2022-09-01	-2.5044	53.7344	Field Street	E01012625
2022-09-01	-2.5035	53.736	Mill Hill Street	E01012625
2022-09-01	-2.5182	53.7413	On or near	E01012584
2022-09-01	-2.5124	53.7497	Assheton Road	E01012584
2022-09-01	-2.531	53.7277	Kentmere Drive	E01012609
2022-09-01	-2.5395	53.7218	Coronation Avenue	E01012610
2022-09-01	-2.5385	53.7227	Princess Gardens	E01012610
2022-09-01	-2.5286	53.7345	On or near	E01012611
2022-09-01	-2.5322	53.7493	Billinge End Road	E01012611
2022-09-01	-2.5203	53.7321	Gladstone Terrace	E01012613
2022-09-01	-2.4837	53.7284	Peel Close	E01012600
2022-09-01	-2.4738	53.729	Levens Close	E01012603
2022-09-01	-2.4712	53.7288	On or near	E01012603
2022-09-01	-2.4712	53.7288	On or near	E01012603
2022-09-01	-2.4665	53.729	Liddington Close	E01012603
2022-09-01	-2.4738	53.729	Levens Close	E01012603
2022-09-01	-2.4712	53.7288	On or near	E01012603
2022-09-01	-2.4738	53.729	Levens Close	E01012603
2022-09-01	-2.4685	53.7313	Carnforth Close	E01012603
2022-09-01	-2.4679	53.7259	Ermine Close	E01012603
2022-09-01	-2.4703	53.7295	Whitehaven Close	E01012603
2022-09-01	-2.4712	53.7288	On or near	E01012603
2022-09-01	-2.4712	53.7288	On or near	E01012603
2022-09-01	-2.4712	53.7288	On or near	E01012603
2022-09-01	-2.4703	53.7295	Whitehaven Close	E01012603
2022-09-01	-2.4736	53.733	Lindisfarne Avenue	E01012604
2022-09-01	-2.4697	53.7349	Observatory Road	E01012604
2022-09-01	-2.4699	53.7328	Scarborough Road	E01012604
2022-09-01	-2.4683	53.7366	On or near	E01012632
2022-09-01	-2.4608	53.7426	Dorchester Close	E01012632
2022-09-01	-2.4683	53.7366	On or near	E01012632
2022-09-01	-2.4562	53.7429	Valley Lane	E01012632
2022-09-01	-2.4604	53.7402	On or near	E01012632
2022-09-01	-2.4562	53.7429	Valley Lane	E01012632
2022-09-01	-2.4583	53.743	Woodlea Road	E01012632
2022-09-01	-2.4573	53.7334	Haslingden Road	E01012632
2022-09-01	-2.4427	53.7285	Spring Farm Gardens	E01012632
2022-09-01	-2.4683	53.7366	On or near	E01012632
2022-09-01	-2.4683	53.7366	On or near	E01012632
2022-09-01	-2.4683	53.7366	On or near	E01012632
2022-09-01	-2.4683	53.7366	On or near	E01012632
2022-09-01	-2.4683	53.7366	On or near	E01012632
2022-09-01	-2.4683	53.7366	On or near	E01012632
2022-09-01	-2.4583	53.743	Woodlea Road	E01012632
2022-09-01	-2.4425	53.7316	Mercer Way	E01012632
2022-09-01	-2.4607	53.7425	Harrow Drive	E01012632
2022-09-01	-2.4683	53.7366	On or near	E01012632
2022-09-01	-2.5031	53.7278	On or near	E01012594
2022-09-01	-2.5016	53.7266	Andrew Close	E01012594
2022-09-01	-2.5016	53.7251	Lane House Close	E01012594
2022-09-01	-2.5054	53.7248	Cockridge Close	E01012594
2022-09-01	-2.5016	53.7221	Farmer'S Row	E01012594
2022-09-01	-2.502	53.7239	Fowler Height Close	E01012594
2022-09-01	-2.502	53.7239	Fowler Height Close	E01012594
2022-09-01	-2.5181	53.7333	Cherry Tree	E01012618
2022-09-01	-2.506	53.7315	Broadway Street	E01012618
2022-09-01	-2.5117	53.7311	Meadow Head Close	E01012619
2022-09-01	-2.5112	53.7285	Railton Avenue	E01012619
2022-09-01	-2.5117	53.7296	Hurstwood Avenue	E01012619
2022-09-01	-2.5117	53.7311	Meadow Head Close	E01012619
2022-09-01	-2.5112	53.7285	Railton Avenue	E01012619
2022-09-01	-2.5135	53.7313	Whiteley Avenue	E01012619
2022-09-01	-2.5112	53.7285	Railton Avenue	E01012619
2022-09-01	-2.5044	53.7255	Waterloo Close	E01012621
2022-09-01	-2.5044	53.7255	Waterloo Close	E01012621
2022-09-01	-2.505	53.727	Brookway	E01012621
2022-09-01	-2.5044	53.7255	Waterloo Close	E01012621
2022-09-01	-2.5044	53.7255	Waterloo Close	E01012621
2022-09-01	-2.5	53.7291	Dorothy Street	E01012621
2022-09-01	-2.492	53.7286	On or near	E01012593
2022-09-01	-2.4911	53.7273	Vincent Court	E01012593
2022-09-01	-2.49	53.7265	Vincent Street	E01012593
2022-09-01	-2.4902	53.7278	Velvet Street	E01012593
2022-09-01	-2.492	53.7286	On or near	E01012593
2022-09-01	-2.4885	53.7261	Stewart Street	E01012593
2022-09-01	-2.49	53.7265	Vincent Street	E01012593
2022-09-01	-2.4885	53.7261	Stewart Street	E01012593
2022-09-01	-2.4885	53.7261	Stewart Street	E01012593
2022-09-01	-2.492	53.7286	On or near	E01012593
2022-09-01	-2.4885	53.7261	Stewart Street	E01012593
2022-09-01	-2.4902	53.7286	On or near	E01012593
2022-09-01	-2.4941	53.7298	Orchard Street	E01012593
2022-09-01	-2.4762	53.7204	Tottenham Road	E01012597
2022-09-01	-2.4783	53.72	Dominica Avenue	E01012597
2022-09-01	-2.4762	53.7178	Leeward Close	E01012597
2022-09-01	-2.4762	53.7178	Leeward Close	E01012597
2022-09-01	-2.4926	53.7244	Hendry Lane	E01012598
2022-09-01	-2.493	53.7256	Eckersley Close	E01012598
2022-09-01	-2.4875	53.7246	Oakfield Road	E01012599
2022-09-01	-2.4839	53.7167	B6231	E01012599
2022-09-01	-2.4863	53.7233	On or near	E01012599
2022-09-01	-2.4782	53.7211	Cross Street	E01012599
2022-09-01	-2.487	53.7242	Edmund Street	E01012599
2022-09-01	-2.4786	53.7115	Anchor Avenue	E01012590
2022-09-01	-2.4776	53.7118	On or near	E01012590
2022-09-01	-2.4823	53.7071	Hartington Road	E01012590
2022-09-01	-2.4776	53.7118	On or near	E01012590
2022-09-01	-2.4765	53.714	On or near	E01012590
2022-09-01	-2.4817	53.7103	Veronica Street	E01012590
2022-09-01	-2.4776	53.7118	On or near	E01012590
2022-09-01	-2.4776	53.7118	On or near	E01012590
2022-09-01	-2.4849	53.7115	The Meadows	E01012591
2022-09-01	-2.4827	53.7133	Moss Fold Road	E01012591
2022-09-01	-2.484	53.712	St Bedes Park	E01012591
2022-09-01	-2.4868	53.7077	Douglas Grove	E01012591
2022-09-01	-2.4849	53.7115	The Meadows	E01012591
2022-09-01	-2.4849	53.7115	The Meadows	E01012591
2022-09-01	-2.4849	53.7115	The Meadows	E01012591
2022-09-01	-2.4849	53.7115	The Meadows	E01012591
2022-09-01	-2.4849	53.7115	The Meadows	E01012591
2022-09-01	-2.4849	53.7115	The Meadows	E01012591
2022-09-01	-2.4852	53.7082	Hodder Grove	E01012591
2022-09-01	-2.4849	53.7115	The Meadows	E01012591
2022-09-01	-2.4849	53.7115	The Meadows	E01012591
2022-09-01	-2.4849	53.7115	The Meadows	E01012591
2022-09-01	-2.4849	53.7115	The Meadows	E01012591
2022-09-01	-2.4849	53.7115	The Meadows	E01012591
2022-09-01	-2.4849	53.7115	The Meadows	E01012591
2022-09-01	-2.4849	53.7115	The Meadows	E01012591
2022-09-01	-2.4849	53.7115	The Meadows	E01012591
2022-09-01	-2.4849	53.7115	The Meadows	E01012591
2022-09-01	-2.4849	53.7115	The Meadows	E01012591
2022-09-01	-2.4849	53.7115	The Meadows	E01012591
2022-09-01	-2.4849	53.7115	The Meadows	E01012591
2022-09-01	-2.4849	53.7115	The Meadows	E01012591
2022-09-01	-2.4731	53.7017	Orchard Park	E01012648
2022-09-01	-2.467	53.7032	Clover Terrace	E01012648
2022-09-01	-2.4741	53.7016	Derwent Street	E01012648
2022-09-01	-2.4745	53.7032	Preston Street	E01012648
2022-09-01	-2.4736	53.7038	Snape Street	E01012648
2022-09-01	-2.467	53.7032	Clover Terrace	E01012648
2022-09-01	-2.4738	53.7042	Greenway Street	E01012648
2022-09-01	-2.467	53.7032	Clover Terrace	E01012648
2022-09-01	-2.4606	53.6926	Highfield Street	E01012617
2022-09-01	-2.4589	53.6945	Highfield Road	E01012617
2022-09-01	-2.4589	53.691	Alpha Street	E01012617
2022-09-01	-2.4586	53.6987	Astbury Chase	E01012646
2022-09-01	-2.4592	53.6991	Two Gates Drive	E01012646
2022-09-01	-2.4617	53.6971	Ellenshaw Street	E01012646
2022-09-01	-2.459	53.6976	Rose Street	E01012646
2022-09-01	-2.4588	53.6968	Sudellside Street	E01012646
2022-09-01	-2.4614	53.6961	Ellenshaw Close	E01012646
2022-09-01	-2.4598	53.6972	Labore Street	E01012646
2022-09-01	-2.4583	53.7	Anyon Street	E01012647
2022-09-01	-2.4583	53.7019	Ash Grove	E01012647
2022-09-01	-2.4576	53.7029	Lilac Grove	E01012647
2022-09-01	-2.4566	53.6996	Corden Avenue	E01012647
2022-09-01	-2.4583	53.7	Anyon Street	E01012647
2022-09-01	-2.4583	53.7	Anyon Street	E01012647
2022-09-01	-2.4583	53.7019	Ash Grove	E01012647
2022-09-01	-2.4526	53.7025	Thirlmere Drive	E01012647
2022-09-01	-2.4526	53.7025	Thirlmere Drive	E01012647
2022-09-01	-2.4583	53.7	Anyon Street	E01012647
2022-09-01	-2.4583	53.7019	Ash Grove	E01012647
2022-09-01	-2.4541	53.7046	Roman Road	E01012647
2022-09-01	-2.4653	53.7	Powell Street	E01012650
2022-09-01	-2.4626	53.6995	Perry Street	E01012650
2022-09-01	-2.4635	53.7058	Knowle Lane	E01012649
2022-09-01	-2.465	53.7012	Garstang Street	E01012649
2022-09-01	-2.4708	53.699	On or near	E01012649
2022-09-01	-2.4676	53.6971	Union Street	E01012649
2022-09-01	-2.4621	53.7043	Moor Lane	E01012649
2022-09-01	-2.4634	53.7002	Industry Street	E01012649
2022-09-01	-2.465	53.7012	Garstang Street	E01012649
2022-09-01	-2.4611	53.7024	Hazel Avenue	E01012649
2022-09-01	-2.465	53.7012	Garstang Street	E01012649
2022-09-01	-2.4809	53.7015	Avonwood Close	E01012651
2022-09-01	-2.4824	53.7006	Prospect Avenue	E01012651
2022-09-01	-2.4771	53.7003	Hindle Street	E01012651
2022-09-01	-2.4783	53.7022	Schofield Street	E01012651
2022-09-01	-2.4769	53.6996	Crewdson Street	E01012653
2022-09-01	-2.4663	53.6946	Bridge Street	E01012654
2022-09-01	-2.4663	53.6946	Bridge Street	E01012654
2022-09-01	-2.4657	53.6951	Church Bank Street	E01012654
2022-09-01	-2.4687	53.6963	Wellington Fold	E01012654
2022-09-01	-2.469	53.6952	Bank Bottom	E01012654
2022-09-01	-2.4634	53.6959	Higher Church Street	E01012654
2022-09-01	-2.4663	53.6946	Bridge Street	E01012654
2022-09-01	-2.4659	53.697	Knott Street	E01012654
2022-09-01	-2.4685	53.6958	Arch Street	E01012654
2022-09-01	-2.4663	53.6946	Bridge Street	E01012654
2022-09-01	-2.4687	53.6963	Wellington Fold	E01012654
2022-09-01	-2.469	53.6952	Bank Bottom	E01012654
2022-09-01	-2.4657	53.6951	Church Bank Street	E01012654
2022-09-01	-2.4634	53.6954	Joseph Street	E01012654
2022-09-01	-2.4678	53.6945	Belgrave Square	E01012654
2022-09-01	-2.4657	53.6951	Church Bank Street	E01012654
2022-09-01	-2.4687	53.6963	Wellington Fold	E01012654
2022-09-01	-2.4612	53.6903	Ashton Road	E01012615
2022-09-01	-2.4467	53.6875	Moorlands Court	E01012616
2022-09-01	-2.4467	53.6875	Moorlands Court	E01012616
2022-09-01	-2.459	53.6872	The Sidings	E01012616
2022-09-01	-2.4467	53.6875	Moorlands Court	E01012616
2022-09-01	-2.4493	53.6833	Cranberry Lane	E01012616
2022-09-01	-2.4689	53.69	Shorrock Street	E01012659
2022-09-01	-2.4545	53.6819	Kirkdale Close	E01012660
2022-09-01	-2.4557	53.6819	Dewhurst Close	E01012660
2022-09-01	-2.4557	53.6819	Dewhurst Close	E01012660
2022-09-01	-2.4545	53.6819	Kirkdale Close	E01012660
2022-09-01	-2.451	53.6704	Bolton Road	E01012660
2022-09-01	-2.4597	53.6828	Alfred Street	E01012661
2022-09-01	-2.4316	53.6958	Sydney Street	E01012592
2022-09-01	-2.3954	53.6431	Bolton Road	E01032485
2022-09-01	-2.404	53.6377	Chapel Fields	E01032485
