uid,offense_type,date_time,longitude,latitude
24103841,personal robbery,2019-01-01T19:50:00Z,-122.402066,37.788721
24103948,personal robbery,2019-01-02T08:00:00Z,-122.40849300000001,37.784453
24104162,personal robbery,2019-01-03T00:30:00Z,-122.389989,37.75527
24104203,personal robbery,2019-01-03T03:13:00Z,-122.421008,37.783824
24104237,personal robbery,2019-01-03T09:30:00Z,-122.472322,37.721624
24104238,personal robbery,2019-01-03T09:30:00Z,-122.472322,37.721624
24104239,personal robbery,2019-01-03T09:30:00Z,-122.472322,37.721624
24104752,personal robbery,2019-01-05T02:23:00Z,-122.413769,37.774516
24105017,personal robbery,2019-01-06T01:00:00Z,-122.397932,37.787036
24105062,personal robbery,2019-01-06T10:22:00Z,-122.407337,37.78456
24105501,personal robbery,2019-01-08T12:00:00Z,-122.403636,37.775161
24105626,personal robbery,2019-01-08T19:20:00Z,-122.411766,37.804896
24105627,personal robbery,2019-01-08T19:20:00Z,-122.411766,37.804896
24105642,personal robbery,2019-01-08T19:51:00Z,-122.426565,37.802998
24105649,personal robbery,2019-01-08T20:12:00Z,-122.447466,37.79939
24105657,personal robbery,2019-01-08T20:25:00Z,-122.436747,37.786601
24105835,personal robbery,2019-01-09T13:40:00Z,-122.415694,37.782585
24105884,personal robbery,2019-01-09T16:45:00Z,-122.420255,37.780576
24105927,personal robbery,2019-01-09T19:30:00Z,-122.387167,37.731857
24106115,personal robbery,2019-01-10T15:34:00Z,-122.43948,37.783308
24106142,personal robbery,2019-01-10T17:00:00Z,-122.437633,37.782663
24106169,personal robbery,2019-01-10T18:15:00Z,-122.421008,37.783824
24106658,personal robbery,2019-01-12T16:10:00Z,-122.509895,37.771396
24106807,personal robbery,2019-01-13T02:15:00Z,-122.413866,37.781863
24106819,personal robbery,2019-01-13T03:05:00Z,-122.413669,37.748255
24106850,personal robbery,2019-01-13T10:11:00Z,-122.409923,37.777553
24107196,personal robbery,2019-01-14T15:47:00Z,-122.419513,37.763429
24107199,personal robbery,2019-01-14T15:47:00Z,-122.419513,37.763429
24107292,personal robbery,2019-01-14T20:57:00Z,-122.429783,37.785564
24107301,personal robbery,2019-01-14T21:55:00Z,-122.429783,37.785564
24107340,personal robbery,2019-01-15T01:00:00Z,-122.459005,37.711387
24107567,personal robbery,2019-01-15T21:45:00Z,-122.396626,37.722626
24107573,personal robbery,2019-01-15T23:00:00Z,-122.415005,37.795877
24107611,personal robbery,2019-01-16T07:12:00Z,-122.41437,37.713247
24107612,personal robbery,2019-01-16T07:12:00Z,-122.480498,37.750321
24107974,personal robbery,2019-01-17T15:37:00Z,-122.415883,37.783516
24108257,personal robbery,2019-01-18T19:00:00Z,-122.387167,37.731857
24108311,personal robbery,2019-01-18T21:55:00Z,-122.402577,37.717254
24108327,personal robbery,2019-01-18T22:59:00Z,-122.40742,37.764488
24108381,personal robbery,2019-01-19T02:00:00Z,-122.420883,37.799902
24108598,personal robbery,2019-01-19T19:27:00Z,-122.469271,37.708662
24108839,personal robbery,2019-01-20T18:50:00Z,-122.443256,37.715042
24108857,personal robbery,2019-01-20T21:00:00Z,-122.420883,37.799902
24108864,personal robbery,2019-01-20T21:30:00Z,-122.416138,37.780615
24108967,personal robbery,2019-01-21T10:35:00Z,-122.406896,37.749717
24109210,personal robbery,2019-01-22T01:08:00Z,-122.417529,37.783311
24109340,personal robbery,2019-01-22T15:13:00Z,-122.392418,37.71974
24109353,personal robbery,2019-01-22T15:50:00Z,-122.407727,37.793178
24109354,personal robbery,2019-01-22T15:50:00Z,-122.407727,37.793178
24109595,personal robbery,2019-01-23T13:32:00Z,-122.402061,37.72392
24109667,personal robbery,2019-01-23T18:15:00Z,-122.407727,37.793178
24109853,personal robbery,2019-01-24T15:43:00Z,-122.475504,37.786181
24109916,personal robbery,2019-01-24T19:50:00Z,-122.412158,37.776661
24109935,personal robbery,2019-01-24T21:00:00Z,-122.409693,37.781754
24110012,personal robbery,2019-01-25T03:30:00Z,-122.433904,37.760955
24110066,personal robbery,2019-01-25T10:33:00Z,-122.419669,37.765051
24110072,personal robbery,2019-01-25T10:55:00Z,-122.412225,37.773285
24110210,personal robbery,2019-01-25T19:27:00Z,-122.42262,37.772503
24110345,personal robbery,2019-01-26T04:00:00Z,-122.411933,37.780006
24110433,personal robbery,2019-01-26T15:00:00Z,-122.465391,37.721674
24110551,personal robbery,2019-01-26T23:30:00Z,-122.419577,37.80678
24110597,personal robbery,2019-01-27T04:55:00Z,-122.407896,37.802203
24110723,personal robbery,2019-01-27T17:00:00Z,-122.410207,37.800315
24110801,personal robbery,2019-01-27T23:25:00Z,-122.438355,37.723645
24111016,personal robbery,2019-01-28T20:30:00Z,-122.394093,37.736729
24111234,personal robbery,2019-01-29T18:05:00Z,-122.42262,37.772503
24111759,personal robbery,2019-01-31T15:26:00Z,-122.38976,37.744673
24111765,personal robbery,2019-01-31T15:50:00Z,-122.414741,37.778719
24111815,personal robbery,2019-01-31T19:00:00Z,-122.445821,37.782488
24111966,personal robbery,2019-02-01T07:55:00Z,-122.403034,37.721023
24112211,personal robbery,2019-02-01T22:45:00Z,-122.417332,37.763572
24112282,personal robbery,2019-02-02T03:15:00Z,-122.410292,37.782231
24112300,personal robbery,2019-02-02T07:40:00Z,-122.40353,37.7777
24112767,personal robbery,2019-02-03T23:40:00Z,-122.400468,37.78503
24112786,personal robbery,2019-02-04T01:00:00Z,-122.423498,37.787805
24112814,personal robbery,2019-02-04T05:45:00Z,-122.417901,37.785167
24112815,personal robbery,2019-02-04T05:45:00Z,-122.417707,37.784236
24112821,personal robbery,2019-02-04T07:20:00Z,-122.400736,37.720409
24112926,personal robbery,2019-02-04T17:20:00Z,-122.41022,37.754341
24113137,personal robbery,2019-02-05T14:00:00Z,-122.477374,37.782361
24113339,personal robbery,2019-02-06T09:20:00Z,-122.389601,37.73229
24113508,personal robbery,2019-02-06T21:46:00Z,-122.408007,37.769244
24113510,personal robbery,2019-02-06T21:46:00Z,-122.408007,37.769244
24113512,personal robbery,2019-02-06T21:46:00Z,-122.408007,37.769244
24113665,personal robbery,2019-02-07T15:50:00Z,-122.429659,37.751571
24113806,personal robbery,2019-02-08T03:00:00Z,-122.419739,37.785893
24113906,personal robbery,2019-02-08T13:00:00Z,-122.413893,37.714315
24114161,personal robbery,2019-02-09T12:45:00Z,-122.427914,37.776254
24114197,personal robbery,2019-02-09T15:00:00Z,-122.392119,37.784205
24114202,personal robbery,2019-02-09T15:00:00Z,-122.392119,37.784205
24114210,personal robbery,2019-02-09T15:34:00Z,-122.412158,37.776661
24114223,personal robbery,2019-02-09T16:49:00Z,-122.419018,37.752204
24114569,personal robbery,2019-02-10T19:44:00Z,-122.392119,37.784205
24114582,personal robbery,2019-02-10T20:20:00Z,-122.413105,37.765448
24114602,personal robbery,2019-02-10T22:30:00Z,-122.408036,37.78641
24114647,personal robbery,2019-02-11T04:30:00Z,-122.504228,37.736182
24114719,personal robbery,2019-02-11T13:16:00Z,-122.42643,37.785062
24114806,personal robbery,2019-02-11T20:20:00Z,-122.404933,37.7815
24115078,personal robbery,2019-02-12T20:19:00Z,-122.42081,37.782417
24115277,personal robbery,2019-02-13T18:00:00Z,-122.408516,37.77376
24115313,personal robbery,2019-02-13T20:00:00Z,-122.407255,37.782119
24115414,personal robbery,2019-02-14T06:32:00Z,-122.395577,37.774031
24115578,personal robbery,2019-02-15T00:00:00Z,-122.409693,37.781754
24115706,personal robbery,2019-02-15T13:34:00Z,-122.431294,37.72873
24115719,personal robbery,2019-02-15T14:30:00Z,-122.403921,37.780699
24116610,personal robbery,2019-02-18T22:09:00Z,-122.471749,37.748836
24116650,personal robbery,2019-02-19T00:20:00Z,-122.426514,37.794398
24116758,personal robbery,2019-02-19T14:15:00Z,-122.413148,37.780994
24116941,personal robbery,2019-02-20T04:01:00Z,-122.43065,37.761954
24117773,personal robbery,2019-02-22T21:50:00Z,-122.425814,37.799276
24117801,personal robbery,2019-02-22T23:30:00Z,-122.416872,37.758764
24117999,personal robbery,2019-02-23T20:00:00Z,-122.395405,37.722752
24118081,personal robbery,2019-02-24T02:30:00Z,-122.417506,37.753902
24118085,personal robbery,2019-02-24T03:10:00Z,-122.420307,37.788699
24118295,personal robbery,2019-02-25T02:21:00Z,-122.411015,37.729688
24118296,personal robbery,2019-02-25T02:21:00Z,-122.411015,37.729688
24118298,personal robbery,2019-02-25T02:50:00Z,-122.407337,37.78456
24118404,personal robbery,2019-02-25T14:00:00Z,-122.40849300000001,37.784453
24118552,personal robbery,2019-02-25T22:30:00Z,-122.404345,37.733144
24118559,personal robbery,2019-02-25T23:10:00Z,-122.413188,37.795198
24118572,personal robbery,2019-02-26T00:00:00Z,-122.40149,37.785829
24118588,personal robbery,2019-02-26T03:10:00Z,-122.413487,37.779992
24118756,personal robbery,2019-02-26T21:45:00Z,-122.419513,37.763429
24118788,personal robbery,2019-02-27T01:00:00Z,-122.421662,37.762579
24118803,personal robbery,2019-02-27T03:00:00Z,-122.409931,37.787429
24118887,personal robbery,2019-02-27T14:20:00Z,-122.439089,37.772922
24119067,personal robbery,2019-02-28T04:00:00Z,-122.419669,37.765051
24119097,personal robbery,2019-02-28T09:00:00Z,-122.421662,37.762579
24119332,personal robbery,2019-03-01T00:02:00Z,-122.421018,37.784303
24119416,personal robbery,2019-03-01T10:18:00Z,-122.419513,37.763429
24119895,personal robbery,2019-03-03T02:10:00Z,-122.415802,37.808214
24119908,personal robbery,2019-03-03T03:00:00Z,-122.405838,37.742392
24119911,personal robbery,2019-03-03T03:00:00Z,-122.423982,37.798552
24119943,personal robbery,2019-03-03T09:00:00Z,-122.391268,37.739853
24120026,personal robbery,2019-03-03T15:57:00Z,-122.41626,37.785376
24120222,personal robbery,2019-03-04T16:25:00Z,-122.406024,37.800835
24120697,personal robbery,2019-03-06T16:41:00Z,-122.427779,37.783925
24120824,personal robbery,2019-03-07T08:40:00Z,-122.41003,37.804633
24120852,personal robbery,2019-03-07T11:35:00Z,-122.391521,37.732432
24120893,personal robbery,2019-03-07T13:15:00Z,-122.415694,37.782585
24121040,personal robbery,2019-03-07T22:00:00Z,-122.419476,37.763051
24121069,personal robbery,2019-03-08T01:15:00Z,-122.419206,37.760235
24121070,personal robbery,2019-03-08T01:15:00Z,-122.407449,37.754506
24121103,personal robbery,2019-03-08T08:11:00Z,-122.463226,37.758562
24121159,personal robbery,2019-03-08T12:00:00Z,-122.40849300000001,37.784453
24121167,personal robbery,2019-03-08T12:45:00Z,-122.485988,37.751951
24121168,personal robbery,2019-03-08T12:45:00Z,-122.485988,37.751951
24121349,personal robbery,2019-03-08T23:37:00Z,-122.419492,37.74406
24121386,personal robbery,2019-03-09T03:00:00Z,-122.408639,37.709844
24121394,personal robbery,2019-03-09T03:25:00Z,-122.419053,37.758633
24121397,personal robbery,2019-03-09T03:38:00Z,-122.391434,37.773467
24121527,personal robbery,2019-03-09T20:00:00Z,-122.408245,37.803926
24122309,personal robbery,2019-03-12T22:15:00Z,-122.419492,37.775894
24122312,personal robbery,2019-03-12T22:26:00Z,-122.438642,37.721626
24122608,personal robbery,2019-03-14T03:35:00Z,-122.389419,37.729354
24122713,personal robbery,2019-03-14T15:00:00Z,-122.420638,37.766625
24122717,personal robbery,2019-03-14T15:00:00Z,-122.419513,37.763429
24122744,personal robbery,2019-03-14T17:40:00Z,-122.389846,37.783609
24122755,personal robbery,2019-03-14T18:30:00Z,-122.407449,37.754506
24123046,personal robbery,2019-03-15T22:00:00Z,-122.419206,37.760235
24123086,personal robbery,2019-03-16T01:50:00Z,-122.451866,37.769379
24123152,personal robbery,2019-03-16T12:30:00Z,-122.42592,37.75983
24123229,personal robbery,2019-03-16T17:00:00Z,-122.408709,37.780971
24123387,personal robbery,2019-03-17T02:45:00Z,-122.418734,37.766739
24123392,personal robbery,2019-03-17T03:14:00Z,-122.418734,37.766739
24123405,personal robbery,2019-03-17T04:16:00Z,-122.435585,37.720827
24123594,personal robbery,2019-03-17T22:35:00Z,-122.421583,37.795027
24123639,personal robbery,2019-03-18T03:50:00Z,-122.420581,37.764996
24123640,personal robbery,2019-03-18T03:54:00Z,-122.420581,37.764996
24123787,personal robbery,2019-03-18T19:00:00Z,-122.411673,37.718754
24123914,personal robbery,2019-03-19T06:30:00Z,-122.412148,37.785893
24124111,personal robbery,2019-03-19T20:54:00Z,-122.421425,37.760101
24124255,personal robbery,2019-03-20T13:00:00Z,-122.421662,37.762579
24124602,personal robbery,2019-03-21T17:50:00Z,-122.391599,37.783823
24125126,personal robbery,2019-03-23T14:00:00Z,-122.446609,37.720724
24125224,personal robbery,2019-03-23T22:08:00Z,-122.416549,37.766871
24125262,personal robbery,2019-03-24T01:59:00Z,-122.426391,37.733675
24125282,personal robbery,2019-03-24T06:00:00Z,-122.395944,37.721716
24125384,personal robbery,2019-03-24T16:00:00Z,-122.430965,37.726926
24125418,personal robbery,2019-03-24T19:58:00Z,-122.403593,37.727634
24125465,personal robbery,2019-03-25T00:00:00Z,-122.426382,37.764646
24125517,personal robbery,2019-03-25T06:05:00Z,-122.419018,37.752204
24125770,personal robbery,2019-03-26T05:30:00Z,-122.432092,37.771897
24125919,personal robbery,2019-03-26T18:55:00Z,-122.47312,37.784421
24126332,personal robbery,2019-03-28T12:15:00Z,-122.440985,37.761078
24126333,personal robbery,2019-03-28T12:15:00Z,-122.440985,37.761078
24126355,personal robbery,2019-03-28T13:15:00Z,-122.420032,37.769045
24126491,personal robbery,2019-03-28T23:15:00Z,-122.419018,37.752204
24126496,personal robbery,2019-03-28T23:15:00Z,-122.418135,37.749041
24126777,personal robbery,2019-03-29T23:15:00Z,-122.394276,37.789926
24126835,personal robbery,2019-03-30T03:00:00Z,-122.421886,37.764917
24126989,personal robbery,2019-03-30T18:30:00Z,-122.419053,37.758633
24127122,personal robbery,2019-03-31T02:07:00Z,-122.396274,37.749746
24127179,personal robbery,2019-03-31T12:13:00Z,-122.407977,37.719736
24127308,personal robbery,2019-03-31T20:28:00Z,-122.410892,37.796395
24127309,personal robbery,2019-03-31T20:40:00Z,-122.42364,37.73669
24127387,personal robbery,2019-04-01T01:00:00Z,-122.482735,37.782122
24127406,personal robbery,2019-04-01T03:00:00Z,-122.412148,37.785893
24127682,personal robbery,2019-04-02T08:00:00Z,-122.40905,37.808111
24127822,personal robbery,2019-04-02T20:30:00Z,-122.413975,37.807483
24127893,personal robbery,2019-04-03T02:05:00Z,-122.417965,37.758698
24128046,personal robbery,2019-04-03T16:00:00Z,-122.390345,37.734599
24128057,personal robbery,2019-04-03T16:50:00Z,-122.430609,37.781646
24128092,personal robbery,2019-04-03T18:35:00Z,-122.417965,37.758698
24128192,personal robbery,2019-04-04T00:30:00Z,-122.42374,37.72876
24128201,personal robbery,2019-04-04T01:30:00Z,-122.426538,37.766268
24128213,personal robbery,2019-04-04T03:00:00Z,-122.414054,37.782794
24128421,personal robbery,2019-04-04T21:57:00Z,-122.410292,37.782231
24128645,personal robbery,2019-04-05T20:55:00Z,-122.454618,37.78403
24128648,personal robbery,2019-04-05T21:15:00Z,-122.379431,37.734082
24128990,personal robbery,2019-04-07T03:00:00Z,-122.42021,37.788223
24128991,personal robbery,2019-04-07T03:00:00Z,-122.42021,37.788223
24129310,personal robbery,2019-04-08T11:41:00Z,-122.445345,37.77021
24129311,personal robbery,2019-04-08T11:41:00Z,-122.445345,37.77021
24129863,personal robbery,2019-04-10T10:40:00Z,-122.390547,37.728099
24129953,personal robbery,2019-04-10T17:00:00Z,-122.445345,37.77021
24129968,personal robbery,2019-04-10T17:51:00Z,-122.419018,37.752204
24130128,personal robbery,2019-04-11T06:50:00Z,-122.450884,37.709413
24130129,personal robbery,2019-04-11T06:50:00Z,-122.450884,37.709413
24130131,personal robbery,2019-04-11T06:50:00Z,-122.450884,37.709413
24130191,personal robbery,2019-04-11T12:35:00Z,-122.483423,37.761417
24130264,personal robbery,2019-04-11T16:41:00Z,-122.408272,37.778861
24130274,personal robbery,2019-04-11T17:42:00Z,-122.466991,37.739723
24130312,personal robbery,2019-04-11T19:55:00Z,-122.414388,37.755699
24130371,personal robbery,2019-04-11T22:50:00Z,-122.502535,37.773604
24130391,personal robbery,2019-04-12T00:42:00Z,-122.433624,37.726236
24130620,personal robbery,2019-04-12T23:15:00Z,-122.410731,37.768178
24130641,personal robbery,2019-04-13T01:18:00Z,-122.427017,37.780193
24130657,personal robbery,2019-04-13T02:35:00Z,-122.412501,37.759028
24130752,personal robbery,2019-04-13T16:00:00Z,-122.412412,37.783004
24130771,personal robbery,2019-04-13T17:30:00Z,-122.407348,37.712547
24130777,personal robbery,2019-04-13T18:00:00Z,-122.416648,37.710473
24130811,personal robbery,2019-04-13T20:15:00Z,-122.428525,37.787651
24130821,personal robbery,2019-04-13T21:15:00Z,-122.431763,37.778632
24130961,personal robbery,2019-04-14T12:15:00Z,-122.405627,37.748971
24131058,personal robbery,2019-04-14T19:45:00Z,-122.397177,37.72991
24131206,personal robbery,2019-04-15T13:06:00Z,-122.396463,37.72074
24131355,personal robbery,2019-04-16T01:18:00Z,-122.417659,37.755502
24131476,personal robbery,2019-04-16T16:15:00Z,-122.419669,37.765051
24131778,personal robbery,2019-04-17T18:15:00Z,-122.404795,37.784908
24131955,personal robbery,2019-04-18T11:23:00Z,-122.503157,37.736229
24131959,personal robbery,2019-04-18T11:23:00Z,-122.503157,37.736229
24132513,personal robbery,2019-04-20T06:30:00Z,-122.408595,37.789226
24132634,personal robbery,2019-04-20T18:15:00Z,-122.418088,37.786101
24132727,personal robbery,2019-04-21T00:55:00Z,-122.483015,37.72045
24132740,personal robbery,2019-04-21T02:00:00Z,-122.420254,37.774359
24132942,personal robbery,2019-04-21T22:00:00Z,-122.411933,37.780006
24132969,personal robbery,2019-04-22T00:30:00Z,-122.403593,37.727634
24132985,personal robbery,2019-04-22T02:59:00Z,-122.407337,37.78456
24132986,personal robbery,2019-04-22T02:59:00Z,-122.407337,37.78456
24133198,personal robbery,2019-04-22T22:00:00Z,-122.403492,37.787963
24133231,personal robbery,2019-04-23T01:18:00Z,-122.405831,37.785744
24133238,personal robbery,2019-04-23T02:45:00Z,-122.389846,37.783609
24133240,personal robbery,2019-04-23T02:45:00Z,-122.389846,37.783609
24133241,personal robbery,2019-04-23T02:45:00Z,-122.389846,37.783609
24133242,personal robbery,2019-04-23T02:45:00Z,-122.389846,37.783609
24133312,personal robbery,2019-04-23T10:30:00Z,-122.406189,37.715244
24133671,personal robbery,2019-04-24T16:32:00Z,-122.426077,37.761427
24133767,personal robbery,2019-04-24T22:45:00Z,-122.451906,37.710231
24133908,personal robbery,2019-04-25T14:10:00Z,-122.426077,37.761427
24133961,personal robbery,2019-04-25T19:30:00Z,-122.41114,37.785075
24134369,personal robbery,2019-04-27T11:25:00Z,-122.399149,37.795163
24134491,personal robbery,2019-04-27T19:29:00Z,-122.391797,37.731644
24134527,personal robbery,2019-04-27T21:00:00Z,-122.427983,37.793307
24134539,personal robbery,2019-04-27T21:30:00Z,-122.406336,37.753004
24134567,personal robbery,2019-04-27T23:30:00Z,-122.430233,37.779783
24134569,personal robbery,2019-04-27T23:45:00Z,-122.405831,37.785744
24134605,personal robbery,2019-04-28T02:15:00Z,-122.413294,37.755766
24134607,personal robbery,2019-04-28T02:15:00Z,-122.413294,37.755766
24134608,personal robbery,2019-04-28T02:15:00Z,-122.413294,37.755766
24134627,personal robbery,2019-04-28T04:50:00Z,-122.40849300000001,37.784453
24134706,personal robbery,2019-04-28T14:10:00Z,-122.419513,37.763429
24134731,personal robbery,2019-04-28T16:30:00Z,-122.4117,37.781177
24134745,personal robbery,2019-04-28T17:43:00Z,-122.455807,37.709214
24134759,personal robbery,2019-04-28T18:20:00Z,-122.385835,37.739609
24135050,personal robbery,2019-04-29T22:40:00Z,-122.39897,37.730165
24135052,personal robbery,2019-04-29T22:41:00Z,-122.39897,37.730165
24135087,personal robbery,2019-04-30T04:15:00Z,-122.444024,37.772295
24135290,personal robbery,2019-04-30T22:18:00Z,-122.398348,37.723036
24135431,personal robbery,2019-05-01T11:30:00Z,-122.413971,37.728915
24135522,personal robbery,2019-05-01T16:20:00Z,-122.428667,37.728534
24135576,personal robbery,2019-05-01T19:06:00Z,-122.442134,37.721586
24135875,personal robbery,2019-05-03T03:30:00Z,-122.424809,37.777602
24135876,personal robbery,2019-05-03T03:40:00Z,-122.421892,37.77989
24135877,personal robbery,2019-05-03T04:00:00Z,-122.461063,37.78116
24136116,personal robbery,2019-05-03T22:10:00Z,-122.394302,37.720783
24136169,personal robbery,2019-05-04T03:05:00Z,-122.388316,37.75794
24136257,personal robbery,2019-05-04T16:00:00Z,-122.403712,37.784044
24136314,personal robbery,2019-05-04T20:00:00Z,-122.40648,37.754564
24136365,personal robbery,2019-05-04T23:24:00Z,-122.423541,37.779674
24136404,personal robbery,2019-05-05T02:23:00Z,-122.420116,37.787757
24136407,personal robbery,2019-05-05T03:00:00Z,-122.419669,37.765051
24136577,personal robbery,2019-05-05T19:30:00Z,-122.401375,37.789264
24136578,personal robbery,2019-05-05T19:30:00Z,-122.419669,37.765051
24136685,personal robbery,2019-05-06T01:01:00Z,-122.410433,37.789951
24136725,personal robbery,2019-05-06T07:58:00Z,-122.397969,37.775941
24136899,personal robbery,2019-05-06T19:35:00Z,-122.408952,37.783288
24136992,personal robbery,2019-05-07T02:40:00Z,-122.413866,37.781863
24136995,personal robbery,2019-05-07T03:20:00Z,-122.415505,37.781654
24137127,personal robbery,2019-05-07T17:20:00Z,-122.466181,37.762175
24137685,personal robbery,2019-05-09T18:30:00Z,-122.409033,37.760543
24137699,personal robbery,2019-05-09T19:25:00Z,-122.410292,37.782231
24137816,personal robbery,2019-05-10T09:02:00Z,-122.397702,37.71025
24138026,personal robbery,2019-05-10T22:37:00Z,-122.416413,37.753968
24138061,personal robbery,2019-05-11T01:23:00Z,-122.406231,37.79792
24138191,personal robbery,2019-05-11T14:41:00Z,-122.396408,37.751179
24138267,personal robbery,2019-05-11T20:30:00Z,-122.401907,37.796876
24138268,personal robbery,2019-05-11T20:30:00Z,-122.401907,37.796876
24138352,personal robbery,2019-05-12T03:49:00Z,-122.423959,37.763168
24138355,personal robbery,2019-05-12T03:50:00Z,-122.424998,37.778538
24138651,personal robbery,2019-05-13T11:07:00Z,-122.426858,37.769042
24138820,personal robbery,2019-05-13T21:25:00Z,-122.443312,37.77047
24138952,personal robbery,2019-05-14T13:00:00Z,-122.396958,37.796347
24139175,personal robbery,2019-05-15T06:30:00Z,-122.394852,37.720175
24139177,personal robbery,2019-05-15T06:30:00Z,-122.394852,37.720175
24139327,personal robbery,2019-05-15T18:15:00Z,-122.40849300000001,37.784453
24139485,personal robbery,2019-05-16T11:29:00Z,-122.416292,37.777494
24139486,personal robbery,2019-05-16T11:35:00Z,-122.405307,37.789161
24139493,personal robbery,2019-05-16T12:52:00Z,-122.394829,37.765248
24139653,personal robbery,2019-05-17T00:00:00Z,-122.415955,37.749172
24139847,personal robbery,2019-05-17T19:30:00Z,-122.441537,37.785036
24140063,personal robbery,2019-05-18T13:45:00Z,-122.39629,37.766468
24140218,personal robbery,2019-05-19T00:20:00Z,-122.406724,37.777629
24140505,personal robbery,2019-05-20T00:45:00Z,-122.418135,37.749041
24140606,personal robbery,2019-05-20T14:15:00Z,-122.403636,37.775161
24140607,personal robbery,2019-05-20T14:15:00Z,-122.403636,37.775161
24140954,personal robbery,2019-05-21T23:44:00Z,-122.41446,37.727457
24141030,personal robbery,2019-05-22T12:15:00Z,-122.405627,37.748971
24141121,personal robbery,2019-05-22T17:45:00Z,-122.406758,37.748766
24141199,personal robbery,2019-05-22T23:20:00Z,-122.482615,37.76521
24141201,personal robbery,2019-05-22T23:20:00Z,-122.482615,37.76521
24141234,personal robbery,2019-05-23T01:59:00Z,-122.485525,37.734194
24141279,personal robbery,2019-05-23T10:40:00Z,-122.452269,37.745174
24141455,personal robbery,2019-05-23T23:24:00Z,-122.404795,37.784908
24141468,personal robbery,2019-05-24T00:09:00Z,-122.404933,37.7815
24141639,personal robbery,2019-05-24T13:48:00Z,-122.39639,37.793664
24141699,personal robbery,2019-05-24T17:25:00Z,-122.404593,37.730037
24141740,personal robbery,2019-05-24T19:40:00Z,-122.390416,37.735591
24141856,personal robbery,2019-05-25T03:57:00Z,-122.409693,37.781754
24141894,personal robbery,2019-05-25T08:43:00Z,-122.417996,37.785642
24141895,personal robbery,2019-05-25T08:43:00Z,-122.417996,37.785642
24141991,personal robbery,2019-05-25T16:45:00Z,-122.412595,37.783933
24142081,personal robbery,2019-05-25T22:40:00Z,-122.426848,37.716651
24142117,personal robbery,2019-05-26T01:00:00Z,-122.406086,37.730976
24142380,personal robbery,2019-05-26T22:45:00Z,-122.419018,37.752204
24142413,personal robbery,2019-05-27T02:30:00Z,-122.419121,37.746775
24142421,personal robbery,2019-05-27T02:53:00Z,-122.419018,37.752204
24142494,personal robbery,2019-05-27T13:25:00Z,-122.390723,37.716922
24142526,personal robbery,2019-05-27T15:51:00Z,-122.405307,37.789161
24142571,personal robbery,2019-05-27T19:00:00Z,-122.394748,37.79448
24142579,personal robbery,2019-05-27T19:47:00Z,-122.388476,37.741108
24142627,personal robbery,2019-05-27T23:10:00Z,-122.420945,37.731309
24142775,personal robbery,2019-05-28T14:53:00Z,-122.422369,37.782219
24142898,personal robbery,2019-05-28T23:18:00Z,-122.422087,37.780821
24143225,personal robbery,2019-05-30T03:05:00Z,-122.40849300000001,37.784453
24143233,personal robbery,2019-05-30T04:35:00Z,-122.419018,37.752204
24143504,personal robbery,2019-05-31T04:30:00Z,-122.410292,37.782231
24143570,personal robbery,2019-05-31T12:15:00Z,-122.406336,37.753004
24143904,personal robbery,2019-06-01T10:30:00Z,-122.405286,37.773856
24144209,personal robbery,2019-06-02T12:50:00Z,-122.471775,37.780681
24144277,personal robbery,2019-06-02T18:30:00Z,-122.40116,37.782024
24144463,personal robbery,2019-06-03T14:00:00Z,-122.405572,37.724461
24144596,personal robbery,2019-06-03T21:30:00Z,-122.421425,37.760101
24144597,personal robbery,2019-06-03T21:30:00Z,-122.421425,37.760101
24144598,personal robbery,2019-06-03T21:30:00Z,-122.419206,37.760235
24144624,personal robbery,2019-06-03T23:00:00Z,-122.429687,37.776976
24144651,personal robbery,2019-06-04T01:46:00Z,-122.38203,37.733373
24144659,personal robbery,2019-06-04T02:56:00Z,-122.435001,37.760889
24144775,personal robbery,2019-06-04T16:32:00Z,-122.436468,37.722465
24144792,personal robbery,2019-06-04T17:35:00Z,-122.429783,37.785564
24144841,personal robbery,2019-06-04T20:40:00Z,-122.403842,37.789829
24144849,personal robbery,2019-06-04T21:10:00Z,-122.405574,37.790565
24144888,personal robbery,2019-06-04T23:15:00Z,-122.423146,37.769821
24144890,personal robbery,2019-06-04T23:20:00Z,-122.425136,37.770869
24144903,personal robbery,2019-06-04T23:37:00Z,-122.426616,37.76707
24145352,personal robbery,2019-06-06T18:34:00Z,-122.391306,37.720976
24145618,personal robbery,2019-06-07T15:50:00Z,-122.397177,37.72991
24145652,personal robbery,2019-06-07T18:40:00Z,-122.418135,37.749041
24145889,personal robbery,2019-06-08T16:57:00Z,-122.402837,37.78805
24145919,personal robbery,2019-06-08T19:00:00Z,-122.403349,37.80403
24145933,personal robbery,2019-06-08T19:30:00Z,-122.394981,37.777089
24145995,personal robbery,2019-06-08T23:41:00Z,-122.395405,37.722752
24146028,personal robbery,2019-06-09T01:24:00Z,-122.417802,37.768405
24146029,personal robbery,2019-06-09T01:24:00Z,-122.417802,37.768405
24146163,personal robbery,2019-06-09T19:20:00Z,-122.485148,37.785746
24146247,personal robbery,2019-06-10T01:55:00Z,-122.390694,37.734797
24146258,personal robbery,2019-06-10T02:55:00Z,-122.415251,37.764705
