uid,offense_date,longitude,latitude
20993926,2017-08-18T20:25:00Z,-73.942428,40.724542
20993928,2017-08-18T20:26:00Z,-73.792067,40.699166
20994890,2017-08-19T14:00:00Z,-73.811525,40.691015
20995633,2017-08-20T01:09:00Z,-73.918505,40.656542
20998119,2017-08-22T00:59:00Z,-73.905547,40.828494
21004773,2017-08-26T23:51:00Z,-73.920378,40.648787
21007962,2017-08-29T15:32:00Z,-73.9238,40.836676
21008221,2017-08-29T20:09:00Z,-73.904347,40.821239
21010825,2017-08-31T18:45:00Z,-73.746704,40.662301
21013004,2017-09-02T10:00:00Z,-73.916451,40.613777
21013868,2017-09-03T00:30:00Z,-73.900863,40.695257
21014770,2017-09-03T19:48:00Z,-73.950829,40.679027
21017415,2017-09-05T20:45:00Z,-73.881063,40.844259
21017500,2017-09-05T22:05:00Z,-73.944487,40.627046
21024006,2017-09-10T20:15:00Z,-73.944004,40.819991
21026661,2017-09-12T23:25:00Z,-73.81102,40.729065
21027901,2017-09-13T21:04:00Z,-73.946044,40.795476
21031108,2017-09-16T03:25:00Z,-73.957499,40.671984
21032447,2017-09-17T01:03:00Z,-73.792034,40.667848
21037292,2017-09-20T19:15:00Z,-73.979547,40.684882
21037463,2017-09-20T22:07:00Z,-73.950314,40.798964
21039271,2017-09-22T08:02:00Z,-73.937605,40.821025
21043404,2017-09-25T07:05:00Z,-73.90283,40.828393
21045198,2017-09-26T16:56:00Z,-73.898519,40.871116
21046016,2017-09-27T09:48:00Z,-73.884761,40.844002
21047483,2017-09-28T11:00:00Z,-73.903147,40.856183
21047989,2017-09-28T17:26:00Z,-73.81102,40.729065
21048615,2017-09-29T05:00:00Z,-73.834186,40.6788
21049398,2017-09-29T18:02:00Z,-73.908949,40.652459
21049432,2017-09-29T18:30:00Z,-73.867393,40.86433
21049917,2017-09-30T02:58:00Z,-74.114342,40.639812
21049978,2017-09-30T03:55:00Z,-73.865627,40.833142
21050119,2017-09-30T08:27:00Z,-73.912994,40.682301
21050981,2017-09-30T22:46:00Z,-73.950482,40.801064
21052218,2017-10-01T21:52:00Z,-73.857517,40.860805
21056419,2017-10-05T06:09:00Z,-73.975483,40.784507
21058347,2017-10-06T14:33:00Z,-73.924011,40.695871
21059128,2017-10-07T00:40:00Z,-73.938425,40.680333
21065506,2017-10-11T20:35:00Z,-73.987122,40.574751
21065794,2017-10-12T02:49:00Z,-73.987433,40.683135
21066833,2017-10-12T20:50:00Z,-73.873673,40.759947
21067842,2017-10-13T15:15:00Z,-73.901538,40.858729
21068320,2017-10-13T21:10:00Z,-73.908049,40.835094
21075007,2017-10-18T21:01:00Z,-73.930035,40.680347
21077115,2017-10-20T13:07:00Z,-73.948464,40.640475
21077970,2017-10-21T01:20:00Z,-73.912359,40.849321
21077993,2017-10-21T01:38:00Z,-73.960101,40.577904
21080884,2017-10-23T09:19:00Z,-73.842918,40.685152
21082542,2017-10-24T13:07:00Z,-73.929076,40.863338
21084520,2017-10-25T19:46:00Z,-73.983808,40.701406
21086295,2017-10-27T06:47:00Z,-73.933289,40.805164
21087608,2017-10-28T03:26:00Z,-74.149227,40.623227
21088680,2017-10-28T23:01:00Z,-74.010711,40.575591
21089190,2017-10-29T09:25:00Z,-73.976574,40.740161
21089813,2017-10-29T22:50:00Z,-73.93617,40.848195
21091737,2017-10-31T15:08:00Z,-74.010724,40.729055
21091738,2017-10-31T15:08:00Z,-74.010724,40.729055
21091739,2017-10-31T15:08:00Z,-74.010724,40.729055
21091740,2017-10-31T15:08:00Z,-74.010724,40.729055
21091741,2017-10-31T15:08:00Z,-74.010724,40.729055
21091742,2017-10-31T15:08:00Z,-74.010724,40.729055
21091743,2017-10-31T15:08:00Z,-74.010724,40.729055
21091744,2017-10-31T15:08:00Z,-74.010724,40.729055
21092206,2017-10-31T21:00:00Z,-73.867626,40.816366
21092479,2017-11-01T00:48:00Z,-73.875192,40.827889
21092789,2017-11-01T07:55:00Z,-73.990072,40.728819
21093455,2017-11-01T18:34:00Z,-73.898619,40.665686
21095496,2017-11-03T07:42:00Z,-73.864205,40.889017
21095986,2017-11-03T16:12:00Z,-73.975815,40.723997
21096099,2017-11-03T17:32:00Z,-73.760044,40.671522
21096669,2017-11-04T01:11:00Z,-73.766915,40.661108
21097598,2017-11-04T19:47:00Z,-73.885091,40.656906
21100379,2017-11-07T04:21:00Z,-74.000495,40.573909
21102911,2017-11-09T06:50:00Z,-74.007487,40.627152
21102912,2017-11-09T06:50:00Z,-74.007487,40.627152
21103818,2017-11-09T21:15:00Z,-74.023552,40.639329
21105199,2017-11-11T00:45:00Z,-73.893204,40.848399
21108728,2017-11-13T23:26:00Z,-73.794196,40.682243
21113867,2017-11-18T00:45:00Z,-73.877159,40.746874
21117048,2017-11-20T15:18:00Z,-73.91002,40.82093
21118634,2017-11-21T22:25:00Z,-73.877992,40.644366
21121395,2017-11-24T12:56:00Z,-73.940787,40.700085
21125191,2017-11-27T14:10:00Z,-74.113225,40.639742
21128792,2017-11-30T10:30:00Z,-73.913506,40.829088
21131955,2017-12-02T16:03:00Z,-73.937142,40.760051
21132326,2017-12-02T22:07:00Z,-74.171252,40.638984
21132331,2017-12-02T22:10:00Z,-73.927012,40.662518
21132440,2017-12-03T00:03:00Z,-73.938452,40.8462
21132708,2017-12-03T04:30:00Z,-73.817347,40.688892
21137646,2017-12-07T05:21:00Z,-73.91314,40.683037
21141500,2017-12-10T07:17:00Z,-73.941526,40.634395
21142296,2017-12-10T22:47:00Z,-73.766277,40.701354
21142647,2017-12-11T09:02:00Z,-73.904784,40.854063
21143798,2017-12-12T08:29:00Z,-73.88503,40.74259
21144437,2017-12-12T18:25:00Z,-73.879259,40.661361
21146794,2017-12-14T20:24:00Z,-73.94187,40.798293
21148045,2017-12-15T22:05:00Z,-73.925389,40.67965
21148178,2017-12-16T00:38:00Z,-73.961458,40.801181
21148228,2017-12-16T01:40:00Z,-73.933722,40.670743
21148372,2017-12-16T04:30:00Z,-73.751256,40.70979
21149129,2017-12-16T19:49:00Z,-73.848193,40.819732
21151869,2017-12-19T03:20:00Z,-73.822111,40.693826
21151891,2017-12-19T03:51:00Z,-73.983953,40.760158
21152993,2017-12-20T00:04:00Z,-73.95777,40.711245
21154307,2017-12-21T00:10:00Z,-74.144312,40.629461
21154695,2017-12-21T11:43:00Z,-73.946042,40.686748
21160785,2017-12-26T20:30:00Z,-73.915945,40.837971
21161200,2017-12-27T09:55:00Z,-73.939619,40.671959
21161605,2017-12-27T17:06:00Z,-73.920987,40.846511
21161998,2017-12-28T00:20:00Z,-73.858836,40.845609
21164038,2017-12-29T22:20:00Z,-73.891579,40.811728
21167007,2018-01-01T13:09:00Z,-73.830464,40.686417
21169398,2018-01-03T20:37:00Z,-73.753094,40.714103
21172252,2018-01-06T21:05:00Z,-73.854749,40.899691
21175466,2018-01-09T23:36:00Z,-73.881393,40.841836
21176063,2018-01-10T14:30:00Z,-73.872288,40.834473
21176064,2018-01-10T14:30:00Z,-73.872288,40.834473
21178910,2018-01-12T20:17:00Z,-73.919324,40.665222
21179744,2018-01-13T13:32:00Z,-73.772573,40.595821
21182489,2018-01-15T23:39:00Z,-73.908618,40.813148
21182594,2018-01-16T02:00:00Z,-73.922103,40.847354
21183627,2018-01-16T21:30:00Z,-73.810556,40.689284
21185230,2018-01-18T08:26:00Z,-73.746577,40.708136
21186161,2018-01-18T21:58:00Z,-73.934344,40.694463
21188898,2018-01-21T01:05:00Z,-73.920766,40.841224
21189005,2018-01-21T02:35:00Z,-73.88867,40.844782
21189757,2018-01-21T17:40:00Z,-73.811897,40.730274
21196926,2018-01-27T08:43:00Z,-73.89341,40.649687
21198152,2018-01-28T05:10:00Z,-73.804247,40.666865
21199541,2018-01-29T12:45:00Z,-73.943316,40.694932
21204833,2018-02-02T18:30:00Z,-73.804462,40.711342
21207364,2018-02-04T21:15:00Z,-73.892378,40.856122
21207698,2018-02-05T04:12:00Z,-73.85695,40.851757
21210850,2018-02-07T18:43:00Z,-73.951695,40.657014
21210851,2018-02-07T18:43:00Z,-73.951695,40.657014
21211874,2018-02-08T16:06:00Z,-73.777806,40.595535
21212479,2018-02-09T03:15:00Z,-73.957745,40.665899
21219792,2018-02-15T02:08:00Z,-73.939997,40.788721
21221001,2018-02-15T22:05:00Z,-73.870731,40.860159
21226696,2018-02-20T18:30:00Z,-73.883681,40.849567
21228637,2018-02-22T04:20:00Z,-73.981143,40.68833
21232619,2018-02-25T12:49:00Z,-73.952891,40.678251
21233183,2018-02-25T23:45:00Z,-73.801897,40.701978
21235634,2018-02-28T02:21:00Z,-73.975821,40.757554
21236589,2018-02-28T19:56:00Z,-73.863612,40.737302
21236860,2018-03-01T01:00:00Z,-73.928574,40.688007
21240045,2018-03-03T18:10:00Z,-73.927968,40.634697
21241503,2018-03-04T23:20:00Z,-73.78317,40.678984
21241587,2018-03-05T01:32:00Z,-73.889242,40.855131
21241588,2018-03-05T01:32:00Z,-73.889242,40.855131
21242685,2018-03-06T00:28:00Z,-73.94399,40.828675
21242816,2018-03-06T03:55:00Z,-73.904337,40.669328
21244937,2018-03-08T06:50:00Z,-74.00388,40.724661
21247101,2018-03-09T22:10:00Z,-73.909573,40.700397
21247423,2018-03-10T03:37:00Z,-73.949681,40.68933
21248300,2018-03-10T21:30:00Z,-73.917477,40.847112
21248681,2018-03-11T04:17:00Z,-73.864794,40.754005
21249237,2018-03-11T17:40:00Z,-73.735774,40.693781
21251927,2018-03-14T02:02:00Z,-73.938949,40.695059
21252039,2018-03-14T05:00:00Z,-73.907661,40.661502
21252040,2018-03-14T05:00:00Z,-73.907661,40.661502
21252044,2018-03-14T05:00:00Z,-73.907661,40.661502
21258245,2018-03-19T05:09:00Z,-73.892797,40.852096
21261337,2018-03-21T22:38:00Z,-73.923756,40.843329
21261869,2018-03-22T12:44:00Z,-73.991719,40.716835
21262390,2018-03-22T20:15:00Z,-73.884397,40.74759
21264946,2018-03-24T19:53:00Z,-73.94619,40.757467
21267088,2018-03-26T14:50:00Z,-73.930828,40.694502
21271932,2018-03-30T13:20:00Z,-73.896152,40.830479
21272753,2018-03-31T02:22:00Z,-73.955203,40.640072
21274047,2018-04-01T03:05:00Z,-74.010806,40.632579
21274886,2018-04-01T21:17:00Z,-73.955454,40.662851
21275771,2018-04-02T17:00:00Z,-73.825581,40.58211
21276341,2018-04-03T07:21:00Z,-74.000304,40.683651
21277690,2018-04-04T12:42:00Z,-73.949629,40.7828
21281768,2018-04-07T18:48:00Z,-73.942913,40.685611
21283343,2018-04-09T06:27:00Z,-73.905257,40.648614
21288252,2018-04-13T04:04:00Z,-73.937755,40.625695
21289268,2018-04-13T20:03:00Z,-73.908995,40.875121
21289361,2018-04-13T21:59:00Z,-73.901947,40.873098
21289839,2018-04-14T06:30:00Z,-73.958124,40.64702
21293953,2018-04-17T15:05:00Z,-73.913627,40.691532
21294098,2018-04-17T16:51:00Z,-73.946042,40.686748
21294227,2018-04-17T19:01:00Z,-73.864671,40.880163
21295587,2018-04-18T19:40:00Z,-73.944518,40.693667
21299061,2018-04-21T16:35:00Z,-73.879839,40.845767
21300077,2018-04-22T10:59:00Z,-73.888577,40.669566
21300508,2018-04-22T18:17:00Z,-73.921043,40.821172
21301009,2018-04-23T04:45:00Z,-73.876247,40.820133
21301581,2018-04-23T14:51:00Z,-73.877374,40.873129
21302487,2018-04-24T10:43:00Z,-73.804433,40.742179
21303156,2018-04-24T19:38:00Z,-73.949719,40.791998
21305023,2018-04-26T11:00:00Z,-73.856535,40.873632
21305065,2018-04-26T11:30:00Z,-73.889325,40.837636
21306997,2018-04-27T20:00:00Z,-73.906484,40.81728
21308105,2018-04-28T17:22:00Z,-73.9073,40.856412
21311296,2018-05-01T10:00:00Z,-73.874707,40.87807
21312146,2018-05-01T21:00:00Z,-73.900327,40.822802
21312166,2018-05-01T21:23:00Z,-73.929298,40.651063
21313685,2018-05-02T22:56:00Z,-73.910971,40.663056
21315136,2018-05-04T00:40:00Z,-73.936087,40.693139
21315966,2018-05-04T16:18:00Z,-73.958453,40.669346
21316194,2018-05-04T19:28:00Z,-73.980488,40.685651
21317416,2018-05-05T17:40:00Z,-73.903394,40.656155
21317957,2018-05-06T01:30:00Z,-73.944675,40.630005
21320008,2018-05-07T16:54:00Z,-73.968947,40.645099
21322006,2018-05-09T09:00:00Z,-73.916747,40.765821
21322708,2018-05-09T18:12:00Z,-73.901267,40.634826
21323731,2018-05-10T13:58:00Z,-73.942931,40.65208
21324317,2018-05-10T22:47:00Z,-74.076376,40.628162
21325374,2018-05-11T17:47:00Z,-73.939305,40.704029
21325832,2018-05-12T00:30:00Z,-73.923905,40.848448
21326989,2018-05-12T23:18:00Z,-73.907334,40.84728
21327753,2018-05-13T15:50:00Z,-73.939305,40.704029
21327754,2018-05-13T15:50:00Z,-73.971437,40.794953
21330081,2018-05-15T14:30:00Z,-73.949615,40.634671
21330727,2018-05-16T02:00:00Z,-73.783303,40.684767
21331518,2018-05-16T16:45:00Z,-73.910517,40.832582
21333543,2018-05-18T07:05:00Z,-73.978222,40.755702
21334921,2018-05-19T06:30:00Z,-73.915941,40.683461
21335904,2018-05-20T01:03:00Z,-73.94689,40.826226
21340164,2018-05-23T11:45:00Z,-73.951528,40.708124
21340979,2018-05-23T22:40:00Z,-74.077217,40.645023
21342257,2018-05-24T21:34:00Z,-73.868863,40.825057
21343686,2018-05-25T22:09:00Z,-73.908619,40.630654
21343766,2018-05-25T23:10:00Z,-73.923645,40.814287
21346757,2018-05-28T10:15:00Z,-73.836653,40.681337
21347496,2018-05-28T23:18:00Z,-73.878781,40.884444
21349110,2018-05-30T03:36:00Z,-73.895882,40.818517
21350232,2018-05-30T22:45:00Z,-73.881297,40.660482
21354117,2018-06-02T20:04:00Z,-73.879136,40.844347
21354575,2018-06-03T03:29:00Z,-73.730906,40.706025
21355779,2018-06-04T07:55:00Z,-73.878673,40.834955
21358042,2018-06-05T23:13:00Z,-73.920179,40.851357
21360580,2018-06-07T21:35:00Z,-73.960876,40.649371
21361958,2018-06-08T23:30:00Z,-73.984589,40.741126
21362108,2018-06-09T01:37:00Z,-73.945419,40.813111
21362461,2018-06-09T10:30:00Z,-73.885542,40.677781
21362577,2018-06-09T12:13:00Z,-73.889218,40.8524
21363194,2018-06-09T21:20:00Z,-73.883075,40.851287
21363323,2018-06-09T23:28:00Z,-73.945238,40.651044
21364700,2018-06-11T02:29:00Z,-73.804359,40.696284
21365618,2018-06-11T19:34:00Z,-73.913699,40.809043
21366431,2018-06-12T13:07:00Z,-73.921066,40.807465
21366880,2018-06-12T19:30:00Z,-73.965402,40.79578
21367135,2018-06-12T23:52:00Z,-73.938904,40.826123
21368149,2018-06-13T18:24:00Z,-73.913119,40.677654
21368836,2018-06-14T09:13:00Z,-73.821755,40.677387
21371304,2018-06-16T01:20:00Z,-74.084436,40.620397
21372570,2018-06-16T23:22:00Z,-73.93443,40.698937
21373686,2018-06-17T18:55:00Z,-73.84699,40.821336
21376040,2018-06-19T15:06:00Z,-73.866427,40.843472
21377973,2018-06-20T22:35:00Z,-73.892152,40.854801
21378377,2018-06-21T08:46:00Z,-73.848193,40.819732
21378378,2018-06-21T08:46:00Z,-73.848193,40.819732
21378379,2018-06-21T08:46:00Z,-73.848193,40.819732
21381773,2018-06-23T20:41:00Z,-73.734135,40.711442
21382238,2018-06-24T04:06:00Z,-73.896285,40.819269
21383209,2018-06-24T22:02:00Z,-73.924029,40.689464
21387366,2018-06-28T08:36:00Z,-73.752418,40.696077
21388102,2018-06-28T20:30:00Z,-73.878038,40.674529
21389739,2018-06-30T02:33:00Z,-73.914169,40.685022
21390067,2018-06-30T11:03:00Z,-73.937001,40.802092
21390661,2018-06-30T20:13:00Z,-73.91522,40.85083
21393481,2018-07-03T01:49:00Z,-73.946817,40.664162
21396393,2018-07-05T03:55:00Z,-73.931501,40.664796
21402089,2018-07-09T13:25:00Z,-73.878332,40.804013
21402466,2018-07-09T18:35:00Z,-73.917446,40.831138
21402585,2018-07-09T20:45:00Z,-73.925503,40.651436
21402793,2018-07-10T01:00:00Z,-73.903921,40.745544
21403176,2018-07-10T10:47:00Z,-74.078986,40.641978
21403177,2018-07-10T10:47:00Z,-74.087149,40.640124
21404539,2018-07-11T12:50:00Z,-73.935008,40.682771
21404587,2018-07-11T13:22:00Z,-73.852618,40.89189
21407842,2018-07-13T22:00:00Z,-73.88511,40.836484
21408315,2018-07-14T06:25:00Z,-73.90063,40.873393
21408755,2018-07-14T15:00:00Z,-73.906674,40.668984
21409865,2018-07-15T11:00:00Z,-73.769225,40.662296
21410186,2018-07-15T16:00:00Z,-73.870455,40.671408
21411410,2018-07-16T14:04:00Z,-73.773618,40.66363
21412753,2018-07-17T13:42:00Z,-73.938097,40.703721
21413070,2018-07-17T18:58:00Z,-73.936771,40.828076
21414409,2018-07-18T18:40:00Z,-73.933955,40.745598
21415908,2018-07-19T20:30:00Z,-73.8662,40.821456
21417904,2018-07-21T08:26:00Z,-73.95138,40.654071
21424816,2018-07-26T15:45:00Z,-73.900566,40.677186
21424934,2018-07-26T17:34:00Z,-73.913362,40.695978
21428110,2018-07-29T00:23:00Z,-73.956284,40.814803
21429664,2018-07-30T01:20:00Z,-73.75263,40.684711
21430707,2018-07-30T19:53:00Z,-73.926893,40.767189
21430708,2018-07-30T19:53:00Z,-73.926893,40.767189
21430709,2018-07-30T19:53:00Z,-73.926893,40.767189
21432017,2018-07-31T19:05:00Z,-73.909411,40.859172
21432462,2018-08-01T02:43:00Z,-73.99654,40.756788
21434054,2018-08-02T08:56:00Z,-74.014461,40.63941
21436210,2018-08-03T22:28:00Z,-73.918429,40.833776
21437654,2018-08-05T00:15:00Z,-73.937306,40.750458
21437953,2018-08-05T05:20:00Z,-73.834058,40.579658
21438487,2018-08-05T15:53:00Z,-73.997332,40.716012
21442919,2018-08-08T23:43:00Z,-73.915236,40.784921
21448705,2018-08-13T10:00:00Z,-73.830346,40.75424
21450128,2018-08-14T13:20:00Z,-73.867865,40.865428
21454008,2018-08-17T11:10:00Z,-73.891109,40.867039
21454953,2018-08-18T01:35:00Z,-73.826366,40.688716
21455065,2018-08-18T03:23:00Z,-73.860084,40.865529
21455432,2018-08-18T11:55:00Z,-74.075806,40.642982
21455521,2018-08-18T13:15:00Z,-73.99135,40.722992
21456119,2018-08-18T22:30:00Z,-73.761,40.599725
21456444,2018-08-19T03:15:00Z,-73.938257,40.717231
21457576,2018-08-20T01:40:00Z,-73.992186,40.761597
21458940,2018-08-21T02:45:00Z,-73.903103,40.66821
21459572,2018-08-21T15:20:00Z,-73.900716,40.903486
21463030,2018-08-24T09:00:00Z,-73.887693,40.824265
21463979,2018-08-24T23:09:00Z,-73.949719,40.791998
21465362,2018-08-25T23:47:00Z,-73.906952,40.70238
21465649,2018-08-26T04:18:00Z,-73.936091,40.760627
21466375,2018-08-26T19:10:00Z,-73.975245,40.685413
21470463,2018-08-29T21:30:00Z,-73.947852,40.824906
21471701,2018-08-30T19:52:00Z,-73.976701,40.739417
21471936,2018-08-30T23:37:00Z,-73.903752,40.8804
21472679,2018-08-31T15:15:00Z,-73.760016,40.597999
21473447,2018-09-01T02:16:00Z,-73.922815,40.86292
21475521,2018-09-02T14:46:00Z,-73.954143,40.682067
21477160,2018-09-03T20:20:00Z,-73.901736,40.869348
21477466,2018-09-04T01:14:00Z,-73.939997,40.788721
21477532,2018-09-04T02:57:00Z,-73.951302,40.6974
21478819,2018-09-05T02:00:00Z,-73.85738,40.84006
21478832,2018-09-05T02:12:00Z,-73.910462,40.8415
21482394,2018-09-07T20:45:00Z,-74.031725,40.618208
21484834,2018-09-09T20:21:00Z,-73.95404,40.642926
21485197,2018-09-10T07:00:00Z,-73.884128,40.846392
21489744,2018-09-13T21:23:00Z,-73.737439,40.659088
21489907,2018-09-14T00:35:00Z,-73.823983,40.688254
21491471,2018-09-15T03:22:00Z,-73.867795,40.685785
21492907,2018-09-16T03:20:00Z,-73.87017,40.823387
21494819,2018-09-17T15:48:00Z,-73.989343,40.684282
21499540,2018-09-21T05:52:00Z,-73.893042,40.7717
21500077,2018-09-21T14:50:00Z,-73.911343,40.668296
21501007,2018-09-22T05:30:00Z,-73.942185,40.847673
21502116,2018-09-23T01:10:00Z,-73.93311,40.680742
21502370,2018-09-23T06:43:00Z,-73.933397,40.62098
21503964,2018-09-24T16:00:00Z,-74.022718,40.645266
21504335,2018-09-24T22:30:00Z,-73.843911,40.869263
21505319,2018-09-25T20:20:00Z,-73.75945,40.686328
21506522,2018-09-26T19:15:00Z,-73.805399,40.673482
21507954,2018-09-27T20:41:00Z,-73.885321,40.747495
21509005,2018-09-28T16:55:00Z,-73.955745,40.68151
21509546,2018-09-29T01:44:00Z,-73.946649,40.625587
21511119,2018-09-30T06:00:00Z,-73.872664,40.756904
21512138,2018-10-01T01:55:00Z,-73.836493,40.771598
21514738,2018-10-03T05:26:00Z,-73.885091,40.656906
21515688,2018-10-03T20:51:00Z,-73.793495,40.752667
21516695,2018-10-04T15:45:00Z,-73.904451,40.841448
21518087,2018-10-05T17:56:00Z,-73.890155,40.67209
21518317,2018-10-05T21:40:00Z,-74.005247,40.675754
21519461,2018-10-06T19:00:00Z,-73.867515,40.828629
21519889,2018-10-07T02:11:00Z,-73.848196,40.694695
21520938,2018-10-07T21:27:00Z,-73.912906,40.702371
21521165,2018-10-08T01:52:00Z,-73.947738,40.633448
21522785,2018-10-09T11:25:00Z,-73.774304,40.683455
21527812,2018-10-13T10:36:00Z,-73.904773,40.674941
21530684,2018-10-15T19:31:00Z,-73.870475,40.8673
21533481,2018-10-18T03:47:00Z,-74.115678,40.637223
21534834,2018-10-19T09:15:00Z,-73.902887,40.83086
21535654,2018-10-19T21:51:00Z,-73.939192,40.827463
21537281,2018-10-21T04:00:00Z,-73.973933,40.794276
21539627,2018-10-23T09:15:00Z,-73.907143,40.836653
21543608,2018-10-26T13:55:00Z,-73.936361,40.584064
21548715,2018-10-30T18:12:00Z,-73.810906,40.731293
21549711,2018-10-31T14:39:00Z,-73.895237,40.863121
21552083,2018-11-02T02:30:00Z,-73.961398,40.680483
21553017,2018-11-02T19:28:00Z,-73.884045,40.632425
21554308,2018-11-03T20:55:00Z,-73.897737,40.883365
21554408,2018-11-03T22:50:00Z,-73.791827,40.697368
21554567,2018-11-04T01:25:00Z,-73.850099,40.903794
21560727,2018-11-09T08:15:00Z,-73.917842,40.697379
21564020,2018-11-11T21:50:00Z,-73.925707,40.834209
21565040,2018-11-12T19:15:00Z,-73.938819,40.698827
21565536,2018-11-13T09:40:00Z,-73.958908,40.661859
21566685,2018-11-14T10:20:00Z,-73.821162,40.764112
21566686,2018-11-14T10:20:00Z,-73.821162,40.764112
21567945,2018-11-15T12:00:00Z,-73.84725,40.887333
21568764,2018-11-16T09:00:00Z,-73.934911,40.811612
21572890,2018-11-19T16:25:00Z,-73.939072,40.836926
21574605,2018-11-21T01:25:00Z,-73.92668,40.81974
21575863,2018-11-22T03:43:00Z,-73.920986,40.743605
21576848,2018-11-23T09:22:00Z,-73.917027,40.692248
21578646,2018-11-24T21:40:00Z,-73.923973,40.82444
21590307,2018-12-04T14:20:00Z,-73.940047,40.693058
21590856,2018-12-04T22:25:00Z,-73.94316,40.696082
21595888,2018-12-09T00:47:00Z,-73.91021,40.848356
21596121,2018-12-09T04:33:00Z,-74.002951,40.602216
21596723,2018-12-09T18:31:00Z,-74.004722,40.598395
21597818,2018-12-10T17:58:00Z,-73.891311,40.865658
21598387,2018-12-11T08:50:00Z,-74.076747,40.640755
21601864,2018-12-14T00:42:00Z,-73.913178,40.83974
21603180,2018-12-15T02:10:00Z,-73.991339,40.750022
21603375,2018-12-15T05:41:00Z,-73.903426,40.848309
21604847,2018-12-16T11:58:00Z,-73.750078,40.602746
21607258,2018-12-18T16:33:00Z,-73.923789,40.681803
21609681,2018-12-20T18:16:00Z,-73.852352,40.834139
21610020,2018-12-21T00:57:00Z,-73.899993,40.831009
21610706,2018-12-21T16:30:00Z,-74.107267,40.63229
21617021,2018-12-27T11:14:00Z,-73.918416,40.850533
21618777,2018-12-28T22:07:00Z,-73.891233,40.831522
21620198,2018-12-30T02:22:00Z,-73.880342,40.674196
21621760,2018-12-31T16:56:00Z,-74.005666,40.732804
21621992,2018-12-31T21:38:00Z,-73.754848,40.605163
